"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.0732113144758735","0.07173599556295064","0.24550653594771243","0.0","7","7","false","Q13515","5.714285714285714","0","7","0","0.962059119574372","false","0","Q13515","25868","0.14285714285714285"
"0.0","0.0","0.0","0.0","0","0","true","P40426","0.0","0","0","0","Infinity","false","0","P40426","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P40429","0.0","0","0","0","Infinity","false","0","P40429","0","0.0"
"2.357142857142857","0.0","0.42424242424242425","0.0","1","3","false","P40616","8.0","0","1","0","0.8303571428571428","false","0","P40616","0","0.0"
"5.490566037735849","0.0","0.18213058419243985","0.0","1","8","false","P40818","3.0","0","1","0","0.8752620545073375","false","0","P40818","0","0.0"
"4.495283018867925","0.02812304390592864","0.22245540398740818","0.0","3","7","false","Q9HD42","5.0","0","3","0","0.9029088050314465","false","0","Q9HD42","1258","0.3333333333333333"
"2.5714285714285716","0.0","0.38888888888888884","0.0","1","4","false","P40879","3.0","0","1","0","0.6071428571428571","false","0","P40879","0","0.0"
"1.7142857142857142","0.5238095238095237","0.5833333333333334","0.0","3","3","false","Q15599","2.0","0","3","0","0.8214285714285714","false","0","Q15599","22","0.3333333333333333"
"1.0","0.0","1.0","0.0","1","1","false","P40925","1.0","0","1","0","1.0","false","0","P40925","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," cytoplasmic (EC 1.1.1.37) (Aromatic alpha-keto acid reductase) (KAR) (EC 1.1.1.96) (Cytosolic malate dehydrogenase)""","1.0","0","1","0","1.0","false","0"," cytoplasmic (EC 1.1.1.37) (Aromatic alpha-keto acid reductase) (KAR) (EC 1.1.1.96) (Cytosolic malate dehydrogenase)""","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P40926","1.0","0","1","0","1.0","false","0","P40926","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," mitochondrial (EC 1.1.1.37)""","1.0","0","1","0","1.0","false","0"," mitochondrial (EC 1.1.1.37)""","0","0.0"
"1.5","0.0","0.6666666666666666","0.0","2","2","false","Q13261","2.0","0","2","1","0.75","false","0","Q13261","0","0.0"
"4.504854368932039","0.0","0.22198275862068967","0.0","1","9","false","P40937","22.0","0","1","0","0.9484580239862934","false","0","P40937","0","0.0"
"2.3636363636363638","0.0","0.4230769230769231","0.0","1","3","false","P40938","6.0","0","1","0","0.7727272727272728","false","0","P40938","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P40939","1.0","0","1","0","1.0","false","0","P40939","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," mitochondrial (78 kDa gastrin-binding protein) (Monolysocardiolipin acyltransferase) (EC 2.3.1.-) (TP-alpha) [Includes: Long-chain enoyl-CoA hydratase (EC 4.2.1.17)","1.0","0","1","0","1.0","false","0"," mitochondrial (78 kDa gastrin-binding protein) (Monolysocardiolipin acyltransferase) (EC 2.3.1.-) (TP-alpha) [Includes: Long-chain enoyl-CoA hydratase (EC 4.2.1.17)","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P40967","1.0","0","1","0","1.0","false","0","P40967","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," M-beta]","1.0","0","1","0","1.0","false","0"," M-beta]","0","0.0"
"2.3333333333333335","0.2571428571428572","0.42857142857142855","0.0","3","3","false","P41091","2.3333333333333335","0","3","0","0.7333333333333333","false","0","P41091","54","0.3333333333333333"
"6.239600665557404","0.0","0.16026666666666667","0.0","1","10","false","P41134","2.0","0","1","0","0.9353135720301555","false","0","P41134","0","0.0"
"5.241264559068219","0.0033277870216306157","0.1907936507936508","0.0","2","9","false","Q9NQ33","2.5","0","2","0","0.947638709147306","false","0","Q9NQ33","1200","0.5"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","P41143","2.0","0","1","0","0.75","false","0","P41143","0","0.0"
"3.2857142857142856","0.0","0.30434782608695654","0.0","1","5","false","P41145","3.0","0","1","0","0.6190476190476191","false","0","P41145","0","0.0"
"3.2857142857142856","0.0","0.30434782608695654","0.0","1","5","false","P41146","3.0","0","1","0","0.6190476190476191","false","0","P41146","0","0.0"
"2.357142857142857","0.27472527472527475","0.42424242424242425","0.0","3","4","false","Q6ZMG9","2.6666666666666665","0","3","0","0.7738095238095237","false","0","Q6ZMG9","50","0.3333333333333333"
"4.372712146422629","0.0","0.22869101978691023","0.0","1","8","false","P41159","17.0","0","1","0","0.9583615784392268","false","0","P41159","0","0.0"
"7.0515806988352745","0.0","0.14181217555450684","0.0","1","10","false","P41161","3.0","0","1","0","0.9252891271748731","false","0","P41161","0","0.0"
"6.05324459234609","0.006650027731558514","0.16520065970313358","0.0","3","9","false","Q8NHY2","1.3333333333333333","0","3","0","0.9376142642920235","false","0","Q8NHY2","2398","0.3333333333333333"
"0.0","0.0","0.0","0.0","0","0","true","P41162","0.0","0","0","0","Infinity","false","0","P41162","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","P41180","1.0","0","2","1","1.0","false","0","P41180","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","Q15363","1.0","0","2","1","1.0","false","0","Q15363","0","0.0"
"1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","Q8N9V6-2","9.0","0","1","0","0.9012345679012346","false","0","Q8N9V6-2","0","0.0"
"3.5738636363636362","0.0","0.2798092209856916","0.0","1","6","false","P41212","33.0","0","1","0","0.922004132231405","false","0","P41212","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P41214","0.0","0","0","0","Infinity","false","0","P41214","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","P41217","1.0","0","2","1","1.0","false","0","P41217","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","Q8TD46","1.0","0","2","1","1.0","false","0","Q8TD46","0","0.0"
"3.0492610837438425","0.0","0.3279483037156704","0.0","1","5","false","P41218","40.0","0","1","0","0.9487684729064039","false","0","P41218","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P41219","1.0","0","1","0","1.0","false","0","P41219","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","Q86TN1","1.0","0","1","0","1.0","false","0","Q86TN1","0","0.0"
"5.347753743760399","0.0033277870216306157","0.18699439950217797","0.0","2","9","false","P41220","2.5","0","2","0","0.94632402785481","false","0","P41220","1200","0.5"
"5.11326860841424","0.0","0.19556962025316454","0.0","1","10","false","P41221","2.0","0","1","0","0.9395107557586142","false","0","P41221","0","0.0"
"4.116504854368932","0.006472491909385114","0.2429245283018868","0.0","2","9","false","Q9Y5W5","34.5","0","2","0","0.9541690462592805","false","0","Q9Y5W5","616","0.5"
"2.6634615384615383","0.0","0.37545126353790614","0.0","1","7","false","P41222","122.0","0","1","0","0.9863650693568726","false","0","P41222","0","0.0"
"1.5","0.0","0.6666666666666666","0.0","2","2","false","P41223","2.0","0","2","1","0.75","false","0","P41223","0","0.0"
"1.0","1.0","1.0","0.0","3","1","false","Q7L4P6","1.0","0","3","1","1.0","false","0","Q7L4P6","2","0.0"
"2.6634615384615383","0.0","0.37545126353790614","0.0","1","7","false","P41225","122.0","0","1","0","0.9863650693568726","false","0","P41225","0","0.0"
"3.0","0.0","0.3333333333333333","0.0","1","4","false","P41226","3.0","0","1","0","0.6","false","0","P41226","0","0.0"
"1.9333333333333333","0.7047619047619048","0.5172413793103449","0.0","5","3","false","P41227","2.2","0","5","0","0.8133333333333332","false","0","P41227","148","0.2"
"5.533333333333333","0.0","0.18072289156626506","0.0","1","10","false","P41229","2.0","0","1","0","0.5878787878787879","false","0","P41229","0","0.0"
"4.544444444444444","0.022222222222222223","0.22004889975550124","0.0","2","9","false","Q13127","6.0","0","2","0","0.6777777777777778","false","0","Q13127","178","0.5"
"3.9655172413793105","0.0","0.25217391304347825","0.0","1","6","false","P41231","8.0","0","1","0","0.9258620689655173","false","0","P41231","0","0.0"
"3.875","0.08333333333333333","0.25806451612903225","0.0","2","6","false","P41235","2.0","0","2","0","0.640625","false","0","P41235","46","0.5"
"3.0","0.23550724637681159","0.3333333333333333","0.0","3","5","false","Q99967","3.0","0","3","0","0.75","false","0","Q99967","130","0.3333333333333333"
"2.7746031746031745","0.0","0.36041189931350115","0.0","1","5","false","P41236","135.0","0","1","0","0.9868547912992357","false","0","P41236","0","0.0"
"1.3333333333333333","0.6666666666666666","0.75","0.0","3","2","false","P41238","1.5","0","3","1","0.8333333333333334","false","0","P41238","4","0.5"
"1.3333333333333333","0.6666666666666666","0.75","0.0","3","2","false","Q00534","1.5","0","3","1","0.8333333333333334","false","0","Q00534","4","0.5"
"0.0","0.0","0.0","0.0","0","0","true","P41247","0.0","0","0","0","Infinity","false","0","P41247","0","0.0"
"2.9545454545454546","0.09090909090909091","0.3384615384615385","0.0","2","4","false","P41250","2.5","0","2","0","0.837121212121212","false","0","P41250","42","0.5"
"2.090909090909091","0.3333333333333333","0.4782608695652174","0.0","4","3","false","Q16520","4.0","0","4","0","0.9090909090909092","false","0","Q16520","154","0.25"
"1.0","0.0","1.0","0.0","1","1","false","P41252","1.0","0","1","0","1.0","false","0","P41252","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)""","1.0","0","1","0","1.0","false","0"," cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)""","0","0.0"
"5.863560732113145","0.0","0.17054483541430193","0.0","1","10","false","P41271","5.0","0","1","0","0.9399560403442822","false","0","P41271","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","P41273","1.0","0","2","1","1.0","false","0","P41273","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","Q99969","1.0","0","2","1","1.0","false","0","Q99969","0","0.0"
"2.230769230769231","0.07692307692307693","0.4482758620689655","0.0","2","4","false","P41279","10.0","0","2","0","0.9352226720647774","false","0","P41279","50","0.5"
"2.991304347826087","0.0","0.33430232558139533","0.0","1","5","false","P41439","33.0","0","1","0","0.9446859903381642","false","0","P41439","0","0.0"
"1.6666666666666667","0.0","0.6","0.0","1","2","false","P41440","3.0","0","1","0","0.7777777777777777","false","0","P41440","0","0.0"
"1.0","1.0","1.0","0.0","3","1","false","Q7Z3Y9","1.0","0","3","0","1.0","false","0","Q7Z3Y9","6","0.0"
"1.0","0.0","1.0","0.0","2","1","false","P41567","1.0","0","2","1","1.0","false","0","P41567","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","Q14152","1.0","0","2","1","1.0","false","0","Q14152","0","0.0"
"2.7746031746031745","0.0","0.36041189931350115","0.0","1","5","false","P41586","135.0","0","1","0","0.9868547912992357","false","0","P41586","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P41587","0.0","0","0","0","Infinity","false","0","P41587","0","0.0"
"0.0","0.0","0.0","0.0","2","0","true","P41594","0.0","0","1","0","Infinity","false","1","P41594","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P41595","1.0","0","1","0","1.0","false","0","P41595","0","0.0"
"2.625","0.0","0.38095238095238093","0.0","1","3","false","P41597","2.0","0","1","0","0.7678571428571429","false","0","P41597","0","0.0"
"1.75","0.25","0.5714285714285714","0.0","2","2","false","Q6S8J3","4.0","0","2","0","0.8928571428571429","false","0","Q6S8J3","14","0.5"
"4.613475177304965","0.0","0.21675634127594157","0.0","1","8","false","P41732","11.0","0","1","0","0.9715474395487799","false","0","P41732","0","0.0"
"2.68","0.0","0.3731343283582089","0.0","1","4","false","P41743","12.0","0","1","0","0.86","false","0","P41743","0","0.0"
"2.75","0.0","0.36363636363636365","0.0","1","4","false","P41968","6.0","0","1","0","0.8541666666666666","false","0","P41968","0","0.0"
"3.4166666666666665","0.0","0.29268292682926833","0.0","1","6","false","P41970","8.0","0","1","0","0.6979166666666667","false","0","P41970","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","P42025","1.0","0","2","1","1.0","false","0","P42025","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","Q14203","1.0","0","2","1","1.0","false","0","Q14203","0","0.0"
"2.6666666666666665","0.0","0.375","0.0","1","4","false","P42081","3.0","0","1","0","0.4444444444444445","false","0","P42081","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42126","1.0","0","1","0","1.0","false","0","P42126","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," mitochondrial (EC 5.3.3.8) (3","1.0","0","1","0","1.0","false","0"," mitochondrial (EC 5.3.3.8) (3","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P42127","0.0","0","0","0","Infinity","false","0","P42127","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42166","1.0","0","1","0","1.0","false","0","P42166","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," isoform alpha (Thymopoietin isoform alpha) (TP alpha) (Thymopoietin-related peptide isoform alpha) (TPRP isoform alpha) [Cleaved into: Thymopoietin (TP) (Splenin)","1.0","0","1","0","1.0","false","0"," isoform alpha (Thymopoietin isoform alpha) (TP alpha) (Thymopoietin-related peptide isoform alpha) (TPRP isoform alpha) [Cleaved into: Thymopoietin (TP) (Splenin)","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42167","1.0","0","1","0","1.0","false","0","P42167","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," isoforms beta/gamma (Thymopoietin","1.0","0","1","0","1.0","false","0"," isoforms beta/gamma (Thymopoietin","0","0.0"
"2.7222222222222223","0.0","0.36734693877551017","0.0","1","5","false","P42224","9.0","0","1","0","0.808641975308642","false","0","P42224","0","0.0"
"1.7777777777777777","0.7581699346405228","0.5625","0.0","9","4","false","Q16531","1.5555555555555556","0","9","0","0.9135802469135802","false","0","Q16531","232","0.1111111111111111"
"3.25","0.0","0.3076923076923077","0.0","1","5","false","P42226","6.0","0","1","0","0.71875","false","0","P42226","0","0.0"
"2.2916666666666665","0.6413043478260869","0.4363636363636364","0.0","6","4","false","Q09472","2.0","0","6","0","0.8385416666666667","false","0","Q09472","354","0.16666666666666666"
"1.0","0.0","1.0","0.0","1","1","false","P42229","1.0","0","1","0","1.0","false","0","P42229","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","Q99490-2","1.0","0","1","0","1.0","false","0","Q99490-2","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42261","1.0","0","1","0","1.0","false","0","P42261","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," AMPA 1)""","1.0","0","1","0","1.0","false","0"," AMPA 1)""","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42262","1.0","0","1","0","1.0","false","0","P42262","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," AMPA 2)""","1.0","0","1","0","1.0","false","0"," AMPA 2)""","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42263","1.0","0","1","0","1.0","false","0","P42263","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," AMPA 3)""","1.0","0","1","0","1.0","false","0"," AMPA 3)""","0","0.0"
"3.765079365079365","0.0","0.26559865092748736","0.0","1","6","false","P42285","2.0","0","1","0","0.9795179306290417","false","0","P42285","0","0.0"
"2.768253968253968","0.006349206349206349","0.36123853211009177","0.0","2","5","false","Q99547","68.0","0","2","0","0.9869018224573781","false","0","Q99547","628","0.5"
"2.0","0.0","0.5","0.0","1","3","false"," brain) (3-alpha-hydroxysteroid dehydrogenase type 2) (3-alpha-HSD type 2) (EC 1.1.1.357) (Chlordecone reductase homolog HAKRb) (Dihydrodiol dehydrogenase 3) (DD-3) (DD3) (Dihydrodiol dehydrogenase type I) (HA1753) (Prostaglandin F synthase) (PGFS) (EC 1.1.1.188) (Testosterone 17-beta-dehydrogenase 5) (EC 1.1.1.239","2.0","0","1","0","0.5","false","0"," brain) (3-alpha-hydroxysteroid dehydrogenase type 2) (3-alpha-HSD type 2) (EC 1.1.1.357) (Chlordecone reductase homolog HAKRb) (Dihydrodiol dehydrogenase 3) (DD-3) (DD3) (Dihydrodiol dehydrogenase type I) (HA1753) (Prostaglandin F synthase) (PGFS) (EC 1.1.1.188) (Testosterone 17-beta-dehydrogenase 5) (EC 1.1.1.239","0","0.0"
"3.7523809523809524","0.0","0.26649746192893403","0.0","1","6","false","P42331","4.0","0","1","0","0.9796119929453263","false","0","P42331","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42336","1.0","0","1","0","1.0","false","0","P42336","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (Phosphatidylinositol 4","1.0","0","1","0","1.0","false","0","5-bisphosphate 3-kinase catalytic subunit alpha isoform (PI3-kinase subunit alpha) (PI3K-alpha) (PI3Kalpha) (PtdIns-3-kinase subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (Phosphatidylinositol 4","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42338","1.0","0","1","0","1.0","false","0","P42338","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4","1.0","0","1","0","1.0","false","0","5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4","0","0.0"
"3.518005540166205","0.00554016620498615","0.28425196850393697","0.0","2","7","false","P42345","16.0","0","2","0","0.9788402895784353","false","0","P42345","720","0.5"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","P42356","2.0","0","1","0","0.75","false","0","P42356","0","0.0"
"1.0","1.0","1.0","0.0","2","1","false","PRO_0000037576 [P27958]","1.0","0","2","0","1.0","false","0","PRO_0000037576 [P27958]","2","0.0"
"3.057142857142857","0.16638655462184876","0.3271028037383178","0.0","4","5","false","P42566","1.5","0","4","0","0.9020408163265307","false","0","P42566","198","0.25"
"1.0","0.0","1.0","0.0","2","1","false","P42568","1.0","0","2","1","1.0","false","0","P42568","0","0.0"
"1.0","0.0","1.0","0.0","2","1","false","P51825","1.0","0","2","1","1.0","false","0","P51825","0","0.0"
"1.0","1.0","1.0","0.0","3","1","false","P42574","1.0","0","3","0","1.0","false","0","P42574","6","0.0"
"1.6666666666666667","0.0","0.6","0.0","1","2","false"," Caspase-3 subunit p12]","3.0","0","1","0","0.7777777777777777","false","0"," Caspase-3 subunit p12]","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42575","1.0","0","1","0","1.0","false","0","P42575","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," Caspase-2 subunit p13","1.0","0","1","0","1.0","false","0"," Caspase-2 subunit p13","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P42658","0.0","0","0","0","Infinity","false","0","P42658","0","0.0"
"2.5","0.0","0.4","0.0","1","4","false","P42677","7.0","0","1","0","0.7857142857142857","false","0","P42677","0","0.0"
"3.8737201365187715","0.0","0.2581497797356828","0.0","1","8","false","P42679","32.0","0","1","0","0.9263148682943905","false","0","P42679","0","0.0"
"1.6666666666666667","0.0","0.6","0.0","1","2","false","P42680","3.0","0","1","0","0.7777777777777777","false","0","P42680","0","0.0"
"1.0","1.0","1.0","0.0","4","1","false","P78325","1.0","0","4","1","1.0","false","0","P78325","6","0.0"
"1.6666666666666667","0.0","0.6","0.0","1","2","false","P42681","3.0","0","1","0","0.7777777777777777","false","0","P42681","0","0.0"
"3.7948717948717947","0.0","0.26351351351351354","0.0","1","7","false","P42685","8.0","0","1","0","0.7205128205128205","false","0","P42685","0","0.0"
"1.6666666666666667","0.0","0.6","0.0","1","2","false","P42694","3.0","0","1","0","0.7777777777777777","false","0","P42694","0","0.0"
"1.0","1.0","1.0","0.0","3","1","false","Q8IWL3","1.0","0","3","0","1.0","false","0","Q8IWL3","6","0.0"
"1.5","0.6666666666666666","0.6666666666666666","0.0","2","2","false","P42695","2.0","0","2","0","0.75","false","0","P42695","8","0.5"
"0.0","0.0","0.0","0.0","0","0","true","P42701","0.0","0","0","0","Infinity","false","0","P42701","0","0.0"
"3.9318181818181817","0.0","0.2543352601156069","0.0","1","6","false","P42702","3.0","0","1","0","0.7556818181818182","false","0","P42702","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42704","1.0","0","1","0","1.0","false","0","P42704","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," mitochondrial (130 kDa leucine-rich protein) (LRP 130) (GP130)""","1.0","0","1","0","1.0","false","0"," mitochondrial (130 kDa leucine-rich protein) (LRP 130) (GP130)""","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42765","1.0","0","1","0","1.0","false","0","P42765","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," mitochondrial (EC 2.3.1.16) (Acetyl-CoA acetyltransferase) (EC 2.3.1.9) (Acetyl-CoA acyltransferase) (Acyl-CoA hydrolase","1.0","0","1","0","1.0","false","0"," mitochondrial (EC 2.3.1.16) (Acetyl-CoA acetyltransferase) (EC 2.3.1.9) (Acetyl-CoA acyltransferase) (Acyl-CoA hydrolase","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P42766","0.0","0","0","0","Infinity","false","0","P42766","0","0.0"
"4.146422628951747","0.0","0.2411717495987159","0.0","1","7","false","P42768","24.0","0","1","0","0.961155276185781","false","0","P42768","0","0.0"
"3.1480865224625623","0.26618968386023295","0.3176532769556025","0.0","24","6","false","Q9P2A4","6.208333333333333","0","24","0","0.9734804133029313","false","0","Q9P2A4","95988","0.041666666666666664"
"2.142857142857143","0.2857142857142857","0.4666666666666667","0.0","2","3","false","P42772","2.0","0","2","0","0.7142857142857143","false","0","P42772","12","0.5"
"2.3181818181818183","0.0","0.4313725490196078","0.0","1","4","false","P42773","15.0","0","1","0","0.9121212121212121","false","0","P42773","0","0.0"
"2.6666666666666665","0.0","0.375","0.0","1","4","false","P42785","2.0","0","1","0","0.5833333333333334","false","0","P42785","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","P42830","1.0","0","1","0","1.0","false","0","P42830","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," ENA-78(9-78)]","1.0","0","1","0","1.0","false","0"," ENA-78(9-78)]","0","0.0"
"2.2","0.0","0.45454545454545453","0.0","1","3","false","P42857","3.0","0","1","0","0.6","false","0","P42857","0","0.0"
"2.16","0.0","0.4629629629629629","0.0","1","4","false"," myristoylated N-terminal fragment]""","86.0","0","1","0","0.9865116279069768","false","0"," myristoylated N-terminal fragment]""","0","0.0"
"5.113573407202216","0.0","0.19555796316359697","0.0","1","10","false","P42892","10.0","0","1","0","0.9654321562419982","false","0","P42892","0","0.0"
"3.0","0.0","0.3333333333333333","0.0","1","4","false","P42898","3.0","0","1","0","0.75","false","0","P42898","0","0.0"
"3.9078014184397163","0.0","0.2558983666061706","0.0","1","7","false","P43003","5.0","0","1","0","0.9771039258390574","false","0","P43003","0","0.0"
"2.16","0.0","0.4629629629629629","0.0","1","4","false","P43004","86.0","0","1","0","0.9865116279069768","false","0","P43004","0","0.0"
"3.2873563218390807","0.0","0.30419580419580416","0.0","1","5","false","P43005","12.0","0","1","0","0.9428160919540229","false","0","P43005","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P43007","0.0","0","0","0","Infinity","false","0","P43007","0","0.0"
"2.4","0.35555555555555557","0.4166666666666667","0.0","2","4","false","P43026","2.5","0","2","0","0.72","false","0","P43026","32","0.5"
"4.622641509433962","0.0","0.21632653061224488","0.0","1","8","false","P43034","19.0","0","1","0","0.89937106918239","false","0","P43034","0","0.0"
"2.8869565217391306","0.017391304347826087","0.3463855421686747","0.0","2","5","false","P43080","18.5","0","2","0","0.947584541062802","false","0","P43080","228","0.5"
"0.0","0.0","0.0","0.0","0","0","true","P43088","0.0","0","0","0","Infinity","false","0","P43088","0","0.0"
"3.224376731301939","0.0","0.31013745704467355","0.0","1","8","false","P43115","119.0","0","1","0","0.9813077585604879","false","0","P43115","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P43116","0.0","0","0","0","Infinity","false","0","P43116","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P43119","0.0","0","0","0","Infinity","false","0","P43119","0","0.0"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","P43121","2.0","0","1","0","0.75","false","0","P43121","0","0.0"
"1.0","1.0","1.0","0.0","2","1","false","Q10981","1.0","0","2","0","1.0","false","0","Q10981","2","0.0"
"1.7142857142857142","0.6666666666666666","0.5833333333333334","0.0","3","3","false","P43146","2.0","0","3","0","0.7619047619047619","false","0","P43146","28","0.3333333333333333"
"0.0","0.0","0.0","0.0","0","0","true","P43155","0.0","0","0","0","Infinity","false","0","P43155","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P43166","0.0","0","0","0","Infinity","false","0","P43166","0","0.0"
"4.122977346278317","0.0","0.24254317111459972","0.0","1","9","false","P43220","68.0","0","1","0","0.9540738625547306","false","0","P43220","0","0.0"
"3.7980295566502464","0.0","0.26329442282749677","0.0","1","6","false","P43234","24.0","0","1","0","0.9300492610837438","false","0","P43234","0","0.0"
"0.0","0.0","0.0","0.0","0","0","true","P43235","0.0","0","0","0","Infinity","false","0","P43235","0","0.0"
"2.1884057971014492","0.0","0.45695364238410596","0.0","1","3","false","P43246","55.0","0","1","0","0.9783926218708827","false","0","P43246","0","0.0"
"2.142857142857143","0.0","0.4666666666666667","0.0","1","3","false","P43268","5.0","0","1","0","0.7714285714285715","false","0","P43268","0","0.0"
"1.2857142857142858","0.8571428571428571","0.7777777777777777","0.0","5","2","false","Q16236","1.4","0","5","0","0.9428571428571428","false","0","Q16236","36","0.2"
"1.0","0.0","1.0","0.0","1","1","false","P43304","1.0","0","1","0","1.0","false","0","P43304","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false"," mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (mitohondrial glycerophosphate dehydrogenase gene) (mGDH) (mtGPD)""","1.0","0","1","0","1.0","false","0"," mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3) (mitohondrial glycerophosphate dehydrogenase gene) (mGDH) (mtGPD)""","0","0.0"
"3.4","0.0","0.29411764705882354","0.0","1","5","false","P43307","6.0","0","1","0","0.7999999999999999","false","0","P43307","0","0.0"
"1.6666666666666667","0.0","0.6","0.0","1","2","false","P43320","3.0","0","1","0","0.7777777777777777","false","0","P43320","0","0.0"
"1.0","1.0","1.0","0.0","3","1","false","P43353","1.0","0","3","1","1.0","false","0","P43353","2","0.0"
"1.5","0.0","0.6666666666666666","0.0","2","2","false","P48448","2.0","0","2","1","0.75","false","0","P48448","0","0.0"
"2.761904761904762","0.01267819229602669","0.3620689655172414","0.0","3","5","false","P43354","45.666666666666664","0","3","0","0.9869488536155203","false","0","P43354","1254","0.3333333333333333"
"3.427620632279534","0.009950083194675542","0.291747572815534","0.0","2","7","false","P43355","41.5","0","2","0","0.9700293749101293","false","0","P43355","3588","0.5"
"2.1666666666666665","0.0","0.46153846153846156","0.0","1","3","false","P43356","4.0","0","1","0","0.7083333333333334","false","0","P43356","0","0.0"
"3.057142857142857","0.11260504201680673","0.3271028037383178","0.0","3","5","false","P43357","2.0","0","3","0","0.9020408163265307","false","0","P43357","134","0.3333333333333333"
